id,owner,pool_id,position_amountCollectedUSD,position_amountDepositedUSD,position_amountWithdrawnUSD,position_id,position_liquidity,position_withdrawnToken0,position_withdrawnToken1,position_token0.id,position_token1.id,event_amount,event_amount0,event_amount1,event_amountUSD,event_timestamp,price_0,price_1,initialValue,HODLValue,finalValue,event_fees0,event_fees1,lossVersusHODLFees,lossVersusHODLExact,lossVersusHODLEst,weightedDurationSeconds,IL_initial,IL_final,absolute_return,relative_return,IL_total_abs,IL_total_rel,IL_annualized,relativeBurnSize,priceQuotient,IL_formula,IL_formula_total,IL_annualized_total,event_feesUSD,price0_lower,price1_lower,price0_upper,price1_upper
100036#12940509,0x128b4afcdca087d1ecca2ad0d015d6d948205520,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,123488.43173946439,113497.39078263033,122564.94574744908,100036,0,2.95553733,0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3255250625167502.0,2.95553733,0.0,122564.94574744908,1627833082,41424.5635,2587.5309,114019.26244192633,123260.22132909954,122431.84380320544,0.01124592,0.17647162874846578,227.20753786543855,-695.275581650465,-828.3775258941023,193184.0,-0.006097878259865005,-0.005672711535997524,9991.040956834055,0.08802881623921073,-695.275581650465,-0.006125916876644799,-0.6051719575193323,1.0,1.073782106471386,-0.026575050164796773,-0.026575050164796773,-0.6051719575193323,922.4831195159036,16.004327526095853,0.062483100172090966,17.23350503765438,0.058026501156616034
100131#12962614,0x5953ffcb056dc2bf11a38646d26db9acca885e08,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,538138.3217123025,507323.27484027564,537186.3811168985,100131,0,7.86833303,83.768541719733159155,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,891880789801019.0,7.86833303,83.76854171973316,537186.3811168985,1628134171,39492.9896,2708.9998,508167.0493875882,542191.5965964644,537672.9572881752,0.01210069,0.17532613952542328,-4052.364578333933,-5005.215479565901,-4518.639308289159,468999.47932599235,-0.009849547477739612,-0.009317465325832048,30815.04687202687,0.06074045564286125,-5005.215479565901,-0.009865929137869201,-0.4673463961790181,1.0,1.0580634024503275,-0.0013593457455437373,-0.0013593457455437373,-0.4673463961790181,952.8509012319678,8.272130997127535,0.12088783414421823,33.07649331932153,0.03023295094634029
100143#12929744,0xa35d0c0e89f17e89f154018bdc02b309888701ca,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,47143.74087688007,45112.718242850395,46999.26323168703,100143,0,0,19.309982173831661073,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7295623417151413.0,0.0,19.30998217383166,46999.26323168703,1627685612,41185.968,2436.4199,45112.7184473229,47410.06150408584,47047.224836968715,0.00163202,0.03179359060928902,-266.1194120505249,-410.7982723988098,-362.8366671171243,32585.0,-0.009106041190545625,-0.008740525790239378,2031.0226340296722,0.045021065303497976,-410.7982723988098,-0.009106041231818577,-0.999796968488215,1.0,1.0428816186704575,-0.019397352421402024,-0.019397352421402024,-0.999796968488215,144.6788603482849,16.475224485898007,0.06069720026309514,16.690789764725377,0.05991328236087536
100145#13165148,0xd7e03a7c9a26cb4af829bbb3fe0f92f74a5833c4,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,3990.2669144858382,2895.84360055195,3883.829497313148,100145,0,0.07723159,0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,19479138827050.0,0.07723159,0.0,3883.829497313148,1630837349,50112.0315,3929.2778,2895.8436125576286,4253.399258012396,3870.231870875085,0.00098395,0.01445215176085245,-263.4755082286746,-369.56976069924804,-383.1673871373109,3184148.0,-0.12762075931746933,-0.09515602086932966,1094.423313933888,0.37792901306040494,-369.56976069924804,-0.12762075984656343,-0.6287994218972975,1.0,1.3364782041723828,-0.10778640545325202,-0.10778640545325202,-0.6287994218972975,106.09425247057342,14.308657242775803,0.0698877597689946,19.80329834207503,0.05049663862687724
100179#12930333,0x1b964337eca0dc6de9b1d13916e13e95f607df9e,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,499385.36234115186,471897.20040109544,497601.22276017844,100179,0,0,202.448095075781196516,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.547021361071979e+16,0.0,202.4480950757812,497601.22276017844,1627693482,41873.8286,2455.5307,472072.06175840565,500632.119575968,497117.5126150995,0.02008403,0.3833835274948634,-1248.4915643343834,-3030.8968157895724,-3514.606960868521,35515.0,-0.006420411334023633,-0.006091015610808354,27488.161940056423,0.05825031790121341,-3030.8968157895724,-0.0064227904153985665,-0.9956118626455417,1.0,1.0530542959127953,-0.021069633734730676,-0.021069633734730676,-0.9956118626455417,1782.405251455189,16.294999084558675,0.061368521397930684,16.94302604249982,0.05902133405754107
100229#12929219,0x3971007e35faaf31c95c7e19905f82aaa2d7e787,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,121216.86120179058,116906.87963734,120917.43308321918,100229,0,0,49.95762898908181111,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.8855935389887956e+16,0.0,49.95762898908181,120917.43308321918,1627678753,40798.9513,2420.3998,116906.87829314973,121229.27987928706,120917.43521364783,0.00349596,0.06483116862387277,-12.297946710146732,-311.8467960678827,-311.8446656392334,14739.0,-0.0026674803110036996,-0.002579006088007673,4309.981564450587,0.03686679156796159,-311.8467960678827,-0.0026674802803331255,-0.9960301618310727,1.0,1.034305568492227,-0.015263412249978976,-0.015263412249978976,-0.9960301618310727,299.54884935773595,16.508206256586064,0.06057593323326955,16.72420307579097,0.059793581521833145
100293#12948080,0x09d364bb4745c37fdd2acc1f39b842e5089193ff,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,17971.395261924336,17421.387106566362,17887.683390482922,100293,0,0.45770415,0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,201335311237585.0,0.45770415,0.0,17887.683390482922,1627936058,38898.4397,2597.7573,17638.40115828764,18366.1876216177,17803.977279214756,0.00109499,0.015681995793853987,-395.1728095956223,-478.5042311347788,-562.2103424029447,263523.6759577346,-0.02712854905842456,-0.026750486392741347,550.008155357973,0.03157085896740491,-478.5042311347788,-0.027466482904476872,-0.9611117139600752,1.0,1.0093872522481617,-0.0002414548293425721,-0.0002414548293425721,-0.9611117139600752,83.3314215391565,15.102526623105863,0.06621408622250441,18.171470449765998,0.05503131971429849
100316#12938691,0xd3660816c68ef4db79d2ccbfa2e6d623dfd65699,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,57158.028661805285,54400.7786939062,56762.33610588081,100316,0,1.36224584,0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3483713603044729.0,1.36224584,0.0,56762.33610588081,1627808311,41668.2029,2594.1754,55154.09796503406,57816.18014889775,56762.33606080093,0.00482871,0.07497137111067068,-658.1514883521115,-1053.844043016943,-1053.8440880968192,131342.0,-0.01910726640267141,-0.018565903296354297,2757.249967899086,0.05068401655448995,-1053.844043016943,-0.01937185585056692,-0.9889217024541263,1.0,1.029158995525345,-0.010411856958245683,-0.010411856958245683,-0.9889217024541263,395.6925546648315,16.475224485898007,0.06069720026309514,17.010930469824995,0.058785732019413034
100328#12929440,0x3971007e35faaf31c95c7e19905f82aaa2d7e787,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,95658.61769361435,94675.48075066986,95480.31987883312,100328,0,0,39.110488263455755597,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3.1800586951973464e+16,0.0,39.11048826345576,95480.31987883312,1627681360,41129.7717,2443.2051,95538.54394378129,95538.54394378129,95554.94438876526,0.00203115,0.03875579796590249,120.00503408514936,-58.224064948168234,16.400444983970374,2494.0,-0.0006094301058474327,-0.0006098017373847931,983.1369429444894,0.010384282552877698,-58.224064948168234,-0.0006149856804160594,-0.9995554392692253,1.0,1.0001716631247135,-2.457228883827684e-06,-2.457228883827684e-06,-0.9995554392692253,178.2290990333176,16.757683277002087,0.059674119833281504,16.858526561924094,0.05931716489734962
100333#12929301,0x9a0081f929816d010f357727f5bef6e66aa51881,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,50286.425412987046,50103.447010932316,50286.425412987046,100333,0,0,20.685130016796365865,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.526637350101546e+16,0.0,20.685130016796364,50286.425412987046,1627679795,41129.7717,2443.2051,50538.015151199965,50538.015151199965,50538.015151199965,0.0,0.0,-251.58973821291875,-251.58973821291875,0.0,445.0,-0.0049782275275396335,-0.005003134268277952,182.9784020547304,0.003652012246079705,-251.58973821291875,-0.005021405775894484,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,16.72420307579097,0.059793581521833145,16.791230502266195,0.05955489681742127
